id,kommune,letter,party,name,answers
2,ballerup,Å,Alternativet,Serhat Kücükart,313155553131155
2,ballerup,Å,Alternativet,Ole Foss Andersen,121154551115255
87,billund,A,Socialdemokratiet,Ann Charlotte Gaardsvig Vilstrup,121255542215144
87,billund,A,Socialdemokratiet,Kris Jensen Skriver,121245542124322
87,billund,A,Socialdemokratiet,Jeyarajah Rasiah,000000000000000
87,billund,A,Socialdemokratiet,Eva Kristensen,000000000000000
87,billund,A,Socialdemokratiet,Kurt Jensen,000000000000000
87,billund,A,Socialdemokratiet,Simon Nicolajsen Jørgensen,121255522215244
87,billund,A,Socialdemokratiet,Gitte Mortensen,111245443224222
87,billund,A,Socialdemokratiet,Klaus Brorholt,121244542114331
87,billund,A,Socialdemokratiet,Arne Spangfort Christensen,511235541340144
87,billund,A,Socialdemokratiet,Arne Vestergaard Thomsen,111155541144244
87,billund,A,Socialdemokratiet,Henning Brink Hansen,000000000000000
87,billund,A,Socialdemokratiet,Frede Nørskov,121235532145433
87,billund,A,Socialdemokratiet,Mie Engelbrecht Lund,111445444214442
87,billund,B,Radikale Venstre,Ulrich Kristensen,222355341353432
87,billund,B,Radikale Venstre,Daisy Nykjær-Andersen,121155441225224
87,billund,B,Radikale Venstre,Mads Helbo,242244442145454
87,billund,B,Radikale Venstre,Henning Kristensen,000000000000000
87,billund,C,Det Konservative Folkeparti,Allan Munk Nielsen,335534532155551
87,billund,C,Det Konservative Folkeparti,Jari Toftkjær Sørensen,435355433355433
87,billund,C,Det Konservative Folkeparti,Katri Søgaard,000000000000000
87,billund,C,Det Konservative Folkeparti,René Eriksen,244545444154541
87,billund,C,Det Konservative Folkeparti,Carsten Søndersø Riemann,425525524144451
87,billund,C,Det Konservative Folkeparti,Per Madsen,000000000000000
87,billund,C,Det Konservative Folkeparti,Karin Pedersen,410000000000000
87,billund,E,Borgerlisten ,Ole Marcussen,112355531225152
87,billund,E,Borgerlisten ,Heidi Nielsen,121415544211242
87,billund,E,Borgerlisten ,Mads Bay,111125531125411
87,billund,E,Borgerlisten ,Susanne Tranholm,133511113355155
87,billund,E,Borgerlisten ,Birgit Mortensen,141145551154151
87,billund,F,SF - Socialistisk Folkeparti,Susanne Gudrun Mathiesen,111455551115153
87,billund,F,SF - Socialistisk Folkeparti,Frederik Djernæs,111244553112224
87,billund,G,Den Grønne Liste,Kai Bayer,000000000000000
87,billund,G,Den Grønne Liste,Christina Rønne,000000000000000
87,billund,I,Liberal Alliance,Nikolai Løvbjerg Friis,545513333453441
87,billund,I,Liberal Alliance,Brian Pedersen,000000000000000
87,billund,I,Liberal Alliance,Martin Flemming Kjølby,545514443552552
87,billund,I,Liberal Alliance,Elisa Bonde,555535223551451
87,billund,O,Dansk Folkeparti,Per Nyhus,000000000000000
87,billund,O,Dansk Folkeparti,Mogens Jørgensen,113545115112431
87,billund,O,Dansk Folkeparti,Mikkel Drøscher Jakobsen,425135415244541
87,billund,O,Dansk Folkeparti,Laila Poulsen,252345224343451
87,billund,O,Dansk Folkeparti,Klaus Olesen,000000000000000
87,billund,O,Dansk Folkeparti,Henning Sejer Madsen,441454225444411
87,billund,V,"Venstre, Danmarks Liberale Parti",Ib Kristensen,245444513244423
87,billund,V,"Venstre, Danmarks Liberale Parti",Peter Hjorth Fredensborg,345443442244441
87,billund,V,"Venstre, Danmarks Liberale Parti",Ivar Nørlund,215551511155511
87,billund,V,"Venstre, Danmarks Liberale Parti",Steffen Stustad,425544441245551
87,billund,V,"Venstre, Danmarks Liberale Parti",Erling Christensen,000000000000000
87,billund,V,"Venstre, Danmarks Liberale Parti",Klara Lyskjær Noer,245443522144432
87,billund,V,"Venstre, Danmarks Liberale Parti",Majbrit Rasmussen,323545531245413
87,billund,V,"Venstre, Danmarks Liberale Parti",Jørn S. Poulsen,000000000000000
87,billund,V,"Venstre, Danmarks Liberale Parti",Robert Terkelsen,000000000000000
87,billund,V,"Venstre, Danmarks Liberale Parti",Annette Lundgaard,425532532254523
87,billund,V,"Venstre, Danmarks Liberale Parti",Stephanie Storbank,235434531343322
87,billund,V,"Venstre, Danmarks Liberale Parti",Ruth Lauridsen,225452531244333
87,billund,V,"Venstre, Danmarks Liberale Parti",Charlotte Bahnsen,000000000000000
87,billund,V,"Venstre, Danmarks Liberale Parti",Bjarne Larsen,443434525235531
87,billund,V,"Venstre, Danmarks Liberale Parti",Lars Bjerregaard Nielsen,425444534245522
87,billund,V,"Venstre, Danmarks Liberale Parti",Lars Thomsen,214345433245433
87,billund,V,"Venstre, Danmarks Liberale Parti",Frits Simmelsgaard Kristensen,255544524145442
87,billund,V,"Venstre, Danmarks Liberale Parti",Lars Hansen,155435541145551
87,billund,V,"Venstre, Danmarks Liberale Parti",Henriette Nors,325424343441431
87,billund,V,"Venstre, Danmarks Liberale Parti",Anders Nygaard Nielsen,000000000000000
87,billund,V,"Venstre, Danmarks Liberale Parti",Rita Baarsgaard Hansen,000000000000000
29,bornholm,A,Socialdemokratiet,Winni Grosbøll,111154541145115
29,bornholm,A,Socialdemokratiet,Erik Lund Hansen,241255442135324
29,bornholm,A,Socialdemokratiet,Steen Frandsen,123333433335333
29,bornholm,A,Socialdemokratiet,Jesper Lindstrøm Larsen,242241531245322
29,bornholm,A,Socialdemokratiet,Tommi Falk Petersen,123225431115254
29,bornholm,A,Socialdemokratiet,Bente Helms,111234432234424
29,bornholm,A,Socialdemokratiet,Jonna Nielsen,121255340315142
29,bornholm,A,Socialdemokratiet,Margrethe Kjellberg,000000000000000
29,bornholm,A,Socialdemokratiet,Bjarne Westerdahl,113355451345314
29,bornholm,A,Socialdemokratiet,Maria F. Kjærgaard,111455551145125
29,bornholm,A,Socialdemokratiet,Lars Goldschmidt,142254242145114
29,bornholm,A,Socialdemokratiet,Thomas Thors,241255551145235
29,bornholm,A,Socialdemokratiet,Kirsten Juni,221344443244334
29,bornholm,A,Socialdemokratiet,Lykke Jensen,232244342233433
29,bornholm,A,Socialdemokratiet,Ole Rødvig,151355351115155
29,bornholm,A,Socialdemokratiet,Jacob Lund,111155441144335
29,bornholm,A,Socialdemokratiet,Per Ole Petersen,113255552125354
29,bornholm,A,Socialdemokratiet,Kirsten Wendell,000000000000000
29,bornholm,A,Socialdemokratiet,Jesper Hansen,000000000000000
29,bornholm,A,Socialdemokratiet,Henning A. Jensen,111555551155111
29,bornholm,A,Socialdemokratiet,Jens O Pedersen,112455544155452
29,bornholm,B,Radikale Venstre,Bente Johansen,111415551155152
29,bornholm,B,Radikale Venstre,Matilde Lissau,141425451225354
29,bornholm,B,Radikale Venstre,Flemming West,000000000000000
29,bornholm,B,Radikale Venstre,Niels Ebbesen,000000000000000
29,bornholm,B,Radikale Venstre,Gerd Lyng,000000000000000
29,bornholm,B,Radikale Venstre,Willy Frendrup,231445552155455
29,bornholm,C,Det Konservative Folkeparti,Anders Møller,000000000000000
29,bornholm,C,Det Konservative Folkeparti,Ianto Gerdes,315535531144441
29,bornholm,C,Det Konservative Folkeparti,Hans-Jørn Karlsen,000000000000000
29,bornholm,D,Nye Borgerlige,Per B. Frostholm,515513315334551
29,bornholm,D,Nye Borgerlige,Philip Brandt,435512215352231
29,bornholm,D,Nye Borgerlige,Robert Dam,435512315542251
29,bornholm,F,SF - Socialistisk Folkeparti,Leif Olsen,141255543155145
29,bornholm,F,SF - Socialistisk Folkeparti,Elisabeth Rasmussen,554415432215235
29,bornholm,F,SF - Socialistisk Folkeparti,Nikolaj Fjellerad,112225433115154
29,bornholm,F,SF - Socialistisk Folkeparti,Michael Tysk-Andersen,113154451115145
29,bornholm,H,Bornholmernes Parti,Tonny Borrinjaland,000000000000000
29,bornholm,H,Bornholmernes Parti,John L. Christensen,000000000000000
29,bornholm,H,Bornholmernes Parti,Kirsten Larsen,000000000000000
29,bornholm,H,Bornholmernes Parti,Anders Steinlein,000000000000000
29,bornholm,H,Bornholmernes Parti,Helle Dyhrberg,000000000000000
29,bornholm,H,Bornholmernes Parti,Bjarne Krøier Henriksen,000000000000000
29,bornholm,I,Liberal Alliance,Kenny Olsen,445522222352551
29,bornholm,I,Liberal Alliance,Dennis Kofoed Jensen,000000000000000
29,bornholm,K,Kristendemokraterne,Bjarne  Hartung Kirkegaard,111444531145254
29,bornholm,K,Kristendemokraterne,Matthias Ripley Eilsøe,323545352235354
29,bornholm,K,Kristendemokraterne,Niels Chresten Andersen,242235431335454
29,bornholm,K,Kristendemokraterne,Martin Pihl Sode,213434223213451
29,bornholm,K,Kristendemokraterne,Anina Kofod,211144142324234
29,bornholm,K,Kristendemokraterne,Anne Margrethe Roesen,000000000000000
29,bornholm,K,Kristendemokraterne,Hartvig Mumm,143214455145354
29,bornholm,K,Kristendemokraterne,Poul Lykke Nielsen,000000000000000
29,bornholm,K,Kristendemokraterne,Anna Grandt,221145441124254
29,bornholm,K,Kristendemokraterne,Hans Ole Bech,124254251154144
29,bornholm,K,Kristendemokraterne,Christian Weinreich,322214431133143
29,bornholm,O,Dansk Folkeparti,Linda Kofoed Persson,122145215444541
29,bornholm,O,Dansk Folkeparti,Rene Danielsson,143225515235451
29,bornholm,O,Dansk Folkeparti,Sabine Lyngberg,354545215332241
29,bornholm,O,Dansk Folkeparti,Torben Rønne-Larsen,122212425315541
29,bornholm,O,Dansk Folkeparti,Kim Jacobsen,132145212333441
29,bornholm,O,Dansk Folkeparti,Jørn Westh,000000000000000
29,bornholm,O,Dansk Folkeparti,Knud Henrik Folkmann,000000000000000
29,bornholm,O,Dansk Folkeparti,Mette Sode Hansen,142155215244241
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Søren C. Schow,545555431154344
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Carsten Scheibye,315354433145343
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Andreas Ipsen,000000000000000
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Maike Fiil,000000000000000
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Brian Kofoed,000000000000000
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Carsten Hæstrup,454433334155551
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Else Merete Knoop,334524421344351
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Jacob Schødt Larsen,445425512345442
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Ronni Svendsen,000000000000000
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Jens Haagensen,455454414255533
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Michael Hendriksen,215324512355441
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Jens-Ole Landschoff,415424515144541
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Tom Idon Nielsen,324455533233443
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Kate Steen Hansen,000000000000000
29,bornholm,V,"Venstre, Danmarks Liberale Parti",Rikke Breinholdt Nielsen,000000000000000
29,bornholm,W,Bornholmerlisten,Carl Ilssøe,323254323144353
29,bornholm,W,Bornholmerlisten,Kirstine Van Sabben,333535314335351
29,bornholm,W,Bornholmerlisten,Lisbeth Riemann,000000000000000
29,bornholm,W,Bornholmerlisten,Kim Eg Thygesen,000000000000000
29,bornholm,W,Bornholmerlisten,Niels Henriksen,000000000000000
29,bornholm,Ø,Enhedslisten - De Rød-Grønne,Morten Riis,113155551125155
29,bornholm,Ø,Enhedslisten - De Rød-Grønne,Niclas Fick,121125553125155
29,bornholm,Ø,Enhedslisten - De Rød-Grønne,Laura Borne,111155451145155
29,bornholm,Ø,Enhedslisten - De Rød-Grønne,Mikael Benzon,112255451145155
29,bornholm,Ø,Enhedslisten - De Rød-Grønne,Peter Andersen,111125551115255
29,bornholm,Å,Alternativet,Anne Thomas,221245451145155
29,bornholm,Å,Alternativet,Lars Randorff Nørgaard,211112541115254
29,bornholm,Å,Alternativet,Anne-Dorthe Elling Nilsson,221145443225155
29,bornholm,Å,Alternativet,Rebecca Douglas Elleby,141255542125424
29,bornholm,Å,Alternativet,Flemming Torsten Sørensen,141155542145424
3,broendby,A,Socialdemokratiet,Kent Max Magelund,000000000000000
3,broendby,A,Socialdemokratiet,Arno Hurup Christiansen,000000000000000
3,broendby,A,Socialdemokratiet,Franz Hansen,000000000000000
3,broendby,A,Socialdemokratiet,Per Arge,000000000000000
3,broendby,A,Socialdemokratiet,Hajg Zanazanian,123155113324511
3,broendby,A,Socialdemokratiet,Mette Aabrink,000000000000000
3,broendby,A,Socialdemokratiet,Bente Lund Hansen,000000000000000
3,broendby,A,Socialdemokratiet,Pia Kofoed,344345442244334
3,broendby,A,Socialdemokratiet,Finn Andersen,241555533155153
3,broendby,A,Socialdemokratiet,Beate Andreassen,143121321134143
3,broendby,A,Socialdemokratiet,Henning Elmelund,122344242123223
3,broendby,A,Socialdemokratiet,Harun Muharemovic,222155331124224
3,broendby,A,Socialdemokratiet,Lars Olsen,000000000000000
3,broendby,A,Socialdemokratiet,Michael Buch Barnes,233344323244324
3,broendby,A,Socialdemokratiet,Jesper Stegler,114155541145255
3,broendby,A,Socialdemokratiet,Henrik Hollender,111455124145151
3,broendby,A,Socialdemokratiet,Youssef Idiab,042055441245424
3,broendby,A,Socialdemokratiet,Kristian F. Berner,000000000000000
3,broendby,A,Socialdemokratiet,Jan Ole Johannessen,000000000000000
3,broendby,A,Socialdemokratiet,Syed Aejaz Haider Bukhari,000000000000000
3,broendby,A,Socialdemokratiet,Anne Rosvang Hartvig,000000000000000
3,broendby,A,Socialdemokratiet,Annelise Petersen,000000000000000
3,broendby,A,Socialdemokratiet,Mahmut Erdem,000000000000000
3,broendby,B,Radikale Venstre,Said Mo Idrissi,111155431115431
3,broendby,B,Radikale Venstre,Kadir Okutan,000000000000000
3,broendby,B,Radikale Venstre,Lars Fjordager,121455411154552
3,broendby,B,Radikale Venstre,Louise Vinther Alis,343255242145225
3,broendby,B,Radikale Venstre,Hamit Yaliniz,000000000000000
3,broendby,C,Det Konservative Folkeparti,Tommy Wohlers Sørensen,334444113453351
3,broendby,C,Det Konservative Folkeparti,Flemming Eilstrup Jonassen,414544414534443
3,broendby,C,Det Konservative Folkeparti,Ole Lønborg,415545144255554
3,broendby,C,Det Konservative Folkeparti,Henrik Jacobsen,314435413453443
3,broendby,D,Nye Borgerlige,Jørgen Arild,000000000000000
3,broendby,F,SF - Socialistisk Folkeparti,Vagn Kjær-Hansen,141144543155154
3,broendby,F,SF - Socialistisk Folkeparti,Alexander Bruhn Johansen,132255323134153
3,broendby,F,SF - Socialistisk Folkeparti,Annette Reckendorph,214545413345155
3,broendby,F,SF - Socialistisk Folkeparti,Rigmor Reckendorph,000000000000000
3,broendby,F,SF - Socialistisk Folkeparti,Louise Stenbæk,343245422145344
3,broendby,F,SF - Socialistisk Folkeparti,Henrik Puukka-Sørensen,143355431145434
3,broendby,F,SF - Socialistisk Folkeparti,Hans Mølgaard,000000000000000
3,broendby,F,SF - Socialistisk Folkeparti,Maia Skjøth,121245533344351
3,broendby,F,SF - Socialistisk Folkeparti,John Barber,111155351135224
3,broendby,I,Liberal Alliance,Carsten Zacho,555512523553451
3,broendby,I,Liberal Alliance,Firat Ocal,000000000000000
3,broendby,I,Liberal Alliance,Annitta Andersen,000000000000000
3,broendby,L,Lavere Skatter og Afgifter,Martin Tidsvilde,000000000000000
3,broendby,N,Nationalpartiet,Afrah Al-Jabouri,214555151512155
3,broendby,O,Dansk Folkeparti,Allan Runager,123234215344323
3,broendby,O,Dansk Folkeparti,Tom Bech Fredriksen,521455215351412
3,broendby,O,Dansk Folkeparti,Henrik Rademacher,124525314444433
3,broendby,O,Dansk Folkeparti,Ole Valsgaard Hansen,141155515414445
3,broendby,O,Dansk Folkeparti,Jan Andreasen,235155315324442
3,broendby,O,Dansk Folkeparti,René Skovdal,112245515345553
3,broendby,O,Dansk Folkeparti,Annette L. Nielsen,245125315145421
3,broendby,O,Dansk Folkeparti,Henrik Bach,112155215313153
3,broendby,O,Dansk Folkeparti,Lotte Marnow,113555315553531
3,broendby,O,Dansk Folkeparti,Jan Christoffersen,111555415155511
3,broendby,T,Schiller Instituttets Venner,Christian Bechmann Olesen,114245322114255
3,broendby,V,"Venstre, Danmarks Liberale Parti",Mette  Engelbrecht,415525214444541
3,broendby,V,"Venstre, Danmarks Liberale Parti",Jan Lundquist,425534214434521
3,broendby,V,"Venstre, Danmarks Liberale Parti",Kurt Damsted,444455514245534
3,broendby,V,"Venstre, Danmarks Liberale Parti",Søren Friis,455554224352521
3,broendby,V,"Venstre, Danmarks Liberale Parti",Annie Hassenkam,000000000000000
3,broendby,V,"Venstre, Danmarks Liberale Parti",Martin  Grønkjær,525534413343511
3,broendby,V,"Venstre, Danmarks Liberale Parti",Inge-Lise Juel Hansen,444455411155544
3,broendby,V,"Venstre, Danmarks Liberale Parti",Carsten Heldam,000000000000000
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Steen Andersen,111155541115255
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Fatih Baran,000000000000000
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Viggo Halling,000000000000000
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Mikkel Hedegreen,131355551115155
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Nina Thamsen,000000000000000
3,broendby,Ø,Enhedslisten - De Rød-Grønne,Anne Frederiksen,000000000000000
3,broendby,Å,Alternativet,Erkan Yildiz,121555452125155
3,broendby,Å,Alternativet,Rosa Oschlak,121355552215155
3,broendby,Å,Alternativet,Sus Brodt,121554442142254
3,broendby,Å,Alternativet,Kim Limkilde-Welcher,141255424115155
3,broendby,Å,Alternativet,Nadia Nielsen,121545551115155
3,broendby,Å,Alternativet,Hamzi Guli,000000000000000
57,broenderslev,A,Socialdemokratiet,Arne M. Jensen,112145433154134
57,broenderslev,A,Socialdemokratiet,Eskild Sloth Andersen,000000000000000
57,broenderslev,A,Socialdemokratiet,Hildo Rasmussen,000000000000000
57,broenderslev,A,Socialdemokratiet,Bettina Bøcker Jensen,000000000000000
57,broenderslev,A,Socialdemokratiet,Peter H. S. Kristensen,112144451225244
57,broenderslev,A,Socialdemokratiet,Ole Jespersgaard,131253323134342
57,broenderslev,A,Socialdemokratiet,Lene Hansen,223152533145123
57,broenderslev,A,Socialdemokratiet,Ole Andersen,122245441244434
57,broenderslev,A,Socialdemokratiet,Christen Bager,111152433255323
57,broenderslev,A,Socialdemokratiet,Johannes Trudslev,000000000000000
57,broenderslev,A,Socialdemokratiet,Birger Lyngholm Thomsen,111155534115155
57,broenderslev,A,Socialdemokratiet,Kurt Kristensen,212155242414212
57,broenderslev,A,Socialdemokratiet,Poul Erik Andreasen,000000000000000
57,broenderslev,A,Socialdemokratiet,Emilly Leilah  Kanyi Pedersen,000000000000000
57,broenderslev,A,Socialdemokratiet,Karen Strandfelt,112125553145154
57,broenderslev,A,Socialdemokratiet,Jane Hvas,123245441345144
57,broenderslev,A,Socialdemokratiet,Lene Søndergaard,000000000000000
57,broenderslev,A,Socialdemokratiet,Lars Rueskov Pedersen,000000000000000
57,broenderslev,A,Socialdemokratiet,Lars Bisgaard Andreasen,133155523145354
57,broenderslev,A,Socialdemokratiet,Nobel Kabeya,555000000000000
57,broenderslev,A,Socialdemokratiet,Adnan Jedon,000000000000000
57,broenderslev,A,Socialdemokratiet,Martin Bo Jensen,112435513341323
57,broenderslev,B,Radikale Venstre,Frede Hansen,244455451335255
57,broenderslev,B,Radikale Venstre,Bjarne Axelsen,152255521155152
57,broenderslev,B,Radikale Venstre,Médiatrice Mushimiye,000000000000000
57,broenderslev,B,Radikale Venstre,Morten Thordahl,445555241145255
57,broenderslev,B,Radikale Venstre,Rikard Georg Jespersen,000000000000000
57,broenderslev,C,Det Konservative Folkeparti,Karsten Frederiksen,343445515253451
57,broenderslev,C,Det Konservative Folkeparti,Line Vanggaard Heden Pedersen,435444414242451
57,broenderslev,C,Det Konservative Folkeparti,Peter Stecher,444422413244551
57,broenderslev,C,Det Konservative Folkeparti,Jan F. Johansen,442454424254252
57,broenderslev,C,Det Konservative Folkeparti,Carsten Møller Nielsen,000000000000000
57,broenderslev,C,Det Konservative Folkeparti,Paw Nielsen,434424314244455
57,broenderslev,C,Det Konservative Folkeparti,Rasmus Evaldsen,415541215154552
57,broenderslev,C,Det Konservative Folkeparti,Jette Schiønning Aasholm,000000000000000
57,broenderslev,C,Det Konservative Folkeparti,Stig Stavnskær,455441211354551
57,broenderslev,C,Det Konservative Folkeparti,Michael Peter Hansen,443434413223453
57,broenderslev,C,Det Konservative Folkeparti,Lone Lønbro,232155433155143
